Website,Length,Protocol,Info
google.csv,130,TLSv1.3,Application Data
google.csv,123,TLSv1.3,Application Data
google.csv,95,TLSv1.3,Application Data
google.csv,54,TCP,56212  >  443 [ACK] Seq=6497 Ack=68419 Win=131072 Len=0
google.csv,54,TCP,56212  >  443 [ACK] Seq=6497 Ack=68529 Win=131072 Len=0
google.csv,92,TLSv1.3,Application Data
google.csv,93,TLSv1.3,Application Data
google.csv,93,TLSv1.3,Application Data
google.csv,54,TCP,56212  >  443 [ACK] Seq=6497 Ack=68592 Win=131072 Len=0
google.csv,93,TLSv1.3,Application Data
google.csv,92,TCP,443  >  56212 [ACK] Seq=68631 Ack=6536 Win=88064 Len=0
google.csv,893,TLSv1.3,Application Data
google.csv,791,TLSv1.3,Application Data
google.csv,92,TLSv1.3,Application Data
google.csv,93,TLSv1.3,Application Data
google.csv,93,TLSv1.3,Application Data
google.csv,54,TCP,56212  >  443 [ACK] Seq=6536 Ack=70207 Win=131072 Len=0
google.csv,54,TCP,56212  >  443 [ACK] Seq=6536 Ack=70270 Win=131072 Len=0
google.csv,93,TLSv1.3,Application Data
google.csv,92,TCP,443  >  56212 [ACK] Seq=70309 Ack=6575 Win=88064 Len=0
google.csv,732,TLSv1.3,Application Data
google.csv,89,TLSv1.3,Application Data
google.csv,92,TCP,443  >  56212 [ACK] Seq=70309 Ack=7288 Win=90880 Len=0
google.csv,92,TCP,443  >  56212 [ACK] Seq=70309 Ack=7253 Win=90880 Len=0
google.csv,519,TLSv1.3,Application Data
google.csv,92,TCP,443  >  56212 [ACK] Seq=70309 Ack=7753 Win=93696 Len=0
google.csv,733,TLSv1.3,Application Data
google.csv,939,TLSv1.3,Application Data
google.csv,54,TCP,56212  >  443 [ACK] Seq=7753 Ack=71873 Win=131072 Len=0
google.csv,92,TLSv1.3,Application Data
google.csv,93,TLSv1.3,Application Data
google.csv,93,TLSv1.3,Application Data
google.csv,54,TCP,56212  >  443 [ACK] Seq=7753 Ack=71936 Win=131072 Len=0
google.csv,93,TLSv1.3,Application Data
google.csv,92,TCP,443  >  56212 [ACK] Seq=71975 Ack=7792 Win=93696 Len=0
google.csv,1466,TCP,56212  >  443 [ACK] Seq=7792 Ack=71975 Win=131072 Len=1412 [TCP segment of a reassembled PDU]
google.csv,505,TLSv1.3,Application Data
google.csv,92,TCP,443  >  56212 [ACK] Seq=71975 Ack=9204 Win=96512 Len=0
google.csv,92,TCP,443  >  56212 [ACK] Seq=71975 Ack=9655 Win=99328 Len=0
google.csv,261,TLSv1.3,Application Data
google.csv,729,TLSv1.3,Application Data
google.csv,1135,TLSv1.3,Application Data
google.csv,92,TLSv1.3,Application Data
google.csv,93,TLSv1.3,Application Data
google.csv,93,TLSv1.3,Application Data
google.csv,54,TCP,56212  >  443 [ACK] Seq=9862 Ack=73731 Win=131072 Len=0
google.csv,54,TCP,56212  >  443 [ACK] Seq=9862 Ack=73794 Win=131072 Len=0
google.csv,93,TLSv1.3,Application Data
google.csv,92,TCP,443  >  56212 [ACK] Seq=73833 Ack=9862 Win=102144 Len=0
google.csv,92,TCP,443  >  56212 [ACK] Seq=73833 Ack=9901 Win=102144 Len=0
google.csv,728,TLSv1.3,Application Data
google.csv,1047,TLSv1.3,Application Data
google.csv,92,TLSv1.3,Application Data
google.csv,93,TLSv1.3,Application Data
google.csv,93,TLSv1.3,Application Data
google.csv,54,TCP,56212  >  443 [ACK] Seq=9901 Ack=75500 Win=131072 Len=0
google.csv,54,TCP,56212  >  443 [ACK] Seq=9901 Ack=75563 Win=131072 Len=0
google.csv,93,TLSv1.3,Application Data
google.csv,805,TLSv1.3,Application Data
google.csv,92,TCP,443  >  56212 [ACK] Seq=75602 Ack=9940 Win=102144 Len=0
google.csv,92,TCP,443  >  56212 [ACK] Seq=75602 Ack=10691 Win=104960 Len=0
google.csv,726,TLSv1.3,Application Data
google.csv,1059,TLSv1.3,Application Data
google.csv,92,TLSv1.3,Application Data
google.csv,93,TLSv1.3,Application Data
google.csv,93,TLSv1.3,Application Data
google.csv,54,TCP,56212  >  443 [ACK] Seq=10691 Ack=77279 Win=131072 Len=0
google.csv,54,TCP,56212  >  443 [ACK] Seq=10691 Ack=77342 Win=131072 Len=0
google.csv,93,TLSv1.3,Application Data
google.csv,92,TCP,443  >  56212 [ACK] Seq=77381 Ack=10730 Win=104960 Len=0
google.csv,521,TLSv1.3,Application Data
google.csv,92,TCP,443  >  56212 [ACK] Seq=77381 Ack=11197 Win=107776 Len=0
google.csv,729,TLSv1.3,Application Data
google.csv,1059,TLSv1.3,Application Data
google.csv,92,TLSv1.3,Application Data
google.csv,93,TLSv1.3,Application Data
google.csv,93,TLSv1.3,Application Data
google.csv,54,TCP,56212  >  443 [ACK] Seq=11197 Ack=79061 Win=131072 Len=0
google.csv,54,TCP,56212  >  443 [ACK] Seq=11197 Ack=79124 Win=131072 Len=0
google.csv,93,TLSv1.3,Application Data
google.csv,92,TCP,443  >  56212 [ACK] Seq=79163 Ack=11236 Win=107776 Len=0
google.csv,1466,TCP,56212  >  443 [ACK] Seq=11236 Ack=79163 Win=131072 Len=1412 [TCP segment of a reassembled PDU]
google.csv,513,TLSv1.3,Application Data
google.csv,92,TCP,443  >  56212 [ACK] Seq=79163 Ack=12648 Win=110592 Len=0
google.csv,92,TCP,443  >  56212 [ACK] Seq=79163 Ack=13107 Win=113408 Len=0
google.csv,264,TLSv1.3,Application Data
google.csv,92,TCP,443  >  56212 [ACK] Seq=79163 Ack=13317 Win=116224 Len=0
google.csv,732,TLSv1.3,Application Data
google.csv,1058,TLSv1.3,Application Data
google.csv,54,TCP,56212  >  443 [ACK] Seq=13317 Ack=80845 Win=131072 Len=0
google.csv,92,TLSv1.3,Application Data
google.csv,93,TLSv1.3,Application Data
google.csv,93,TLSv1.3,Application Data
google.csv,54,TCP,56212  >  443 [ACK] Seq=13317 Ack=80908 Win=131072 Len=0
google.csv,93,TLSv1.3,Application Data
google.csv,92,TCP,443  >  56212 [ACK] Seq=80947 Ack=13356 Win=116224 Len=0
google.csv,731,TLSv1.3,Application Data
google.csv,1051,TLSv1.3,Application Data
google.csv,54,TCP,56212  >  443 [ACK] Seq=13356 Ack=82621 Win=131072 Len=0
google.csv,92,TLSv1.3,Application Data
google.csv,93,TLSv1.3,Application Data
google.csv,93,TLSv1.3,Application Data
google.csv,54,TCP,56212  >  443 [ACK] Seq=13356 Ack=82684 Win=131072 Len=0
google.csv,93,TLSv1.3,Application Data
google.csv,92,TCP,443  >  56212 [ACK] Seq=82723 Ack=13395 Win=116224 Len=0
google.csv,1382,TLSv1.3,Application Data
google.csv,92,TCP,443  >  56212 [ACK] Seq=82723 Ack=14723 Win=119040 Len=0
google.csv,723,TLSv1.3,Application Data
google.csv,1466,TLSv1.3,Application Data
google.csv,1466,TLSv1.3,Application Data
google.csv,1466,TLSv1.3,Application Data
google.csv,295,TLSv1.3,"Application Data, Application Data"
google.csv,1466,TLSv1.3,Application Data
google.csv,1466,TLSv1.3,Application Data
google.csv,1466,TLSv1.3,Application Data
google.csv,1466,TLSv1.3,Application Data
google.csv,1466,TLSv1.3,Application Data
google.csv,1466,TLSv1.3,Application Data
google.csv,1466,TLSv1.3,Application Data
google.csv,1466,TLSv1.3,Application Data
google.csv,1466,TLSv1.3,Application Data
google.csv,54,TCP,56212  >  443 [ACK] Seq=14723 Ack=84804 Win=131072 Len=0
google.csv,1466,TLSv1.3,Application Data
google.csv,1466,TLSv1.3,Application Data
google.csv,1466,TLSv1.3,Application Data
google.csv,1466,TLSv1.3,Application Data
google.csv,1466,TLSv1.3,Application Data
google.csv,1466,TLSv1.3,Application Data
google.csv,1222,TLSv1.3,Application Data
google.csv,54,TCP,56212  >  443 [ACK] Seq=14723 Ack=87628 Win=131072 Len=0
google.csv,54,TCP,56212  >  443 [ACK] Seq=14723 Ack=89281 Win=131072 Len=0
google.csv,54,TCP,56212  >  443 [ACK] Seq=14723 Ack=92105 Win=131072 Len=0
google.csv,54,TCP,56212  >  443 [ACK] Seq=14723 Ack=94929 Win=131072 Len=0
google.csv,54,TCP,56212  >  443 [ACK] Seq=14723 Ack=97753 Win=131072 Len=0
google.csv,54,TCP,56212  >  443 [ACK] Seq=14723 Ack=100577 Win=131072 Len=0
google.csv,54,TCP,56212  >  443 [ACK] Seq=14723 Ack=103401 Win=131072 Len=0
google.csv,54,TCP,56212  >  443 [ACK] Seq=14723 Ack=106225 Win=131072 Len=0
google.csv,54,TCP,56212  >  443 [ACK] Seq=14723 Ack=109049 Win=131072 Len=0
google.csv,1466,TCP,56212  >  443 [ACK] Seq=14723 Ack=110217 Win=130048 Len=1412 [TCP segment of a reassembled PDU]
google.csv,464,TLSv1.3,Application Data
google.csv,89,TLSv1.3,Application Data
google.csv,92,TCP,443  >  56212 [ACK] Seq=110217 Ack=16135 Win=121856 Len=0
google.csv,92,TCP,443  >  56212 [ACK] Seq=110217 Ack=16580 Win=124672 Len=0
google.csv,1366,TLSv1.3,Application Data
google.csv,1466,TLSv1.3,Application Data
google.csv,365,TLSv1.3,Application Data
google.csv,1466,TLSv1.3,Application Data
google.csv,1266,TLSv1.3,Application Data
google.csv,54,TCP,56212  >  443 [ACK] Seq=16580 Ack=112941 Win=131072 Len=0
google.csv,54,TCP,56212  >  443 [ACK] Seq=16580 Ack=114664 Win=131072 Len=0
google.csv,1466,TLSv1.3,Application Data
google.csv,966,TLSv1.3,Application Data
google.csv,54,TCP,56212  >  443 [ACK] Seq=16580 Ack=117288 Win=131072 Len=0
google.csv,1466,TLSv1.3,Application Data
google.csv,1466,TLSv1.3,Application Data
google.csv,1148,TLSv1.3,Application Data
google.csv,1466,TLSv1.3,Application Data
google.csv,1086,TLSv1.3,Application Data
google.csv,1138,TLSv1.3,Application Data
google.csv,135,TLSv1.3,Application Data
google.csv,54,TCP,56212  >  443 [ACK] Seq=16580 Ack=119612 Win=131072 Len=0
google.csv,54,TCP,56212  >  443 [ACK] Seq=16580 Ack=122118 Win=131072 Len=0
google.csv,54,TCP,56212  >  443 [ACK] Seq=16580 Ack=124562 Win=131072 Len=0
google.csv,54,TCP,56212  >  443 [ACK] Seq=16580 Ack=125727 Win=130048 Len=0
google.csv,1466,TLSv1.3,Application Data
google.csv,1466,TLSv1.3,Application Data
google.csv,1466,TLSv1.3,Application Data
google.csv,1466,TLSv1.3,Application Data
google.csv,633,TLSv1.3,Application Data
google.csv,1466,TLSv1.3,Application Data
google.csv,1466,TLSv1.3,Application Data
google.csv,1466,TLSv1.3,Application Data
google.csv,1466,TLSv1.3,Application Data
google.csv,54,TCP,56212  >  443 [ACK] Seq=16580 Ack=128551 Win=131072 Len=0
google.csv,1466,TLSv1.3,Application Data
google.csv,54,TCP,56212  >  443 [ACK] Seq=16580 Ack=131375 Win=131072 Len=0
google.csv,1466,TLSv1.3,Application Data
google.csv,1466,TLSv1.3,Application Data
google.csv,1466,TLSv1.3,Application Data
google.csv,910,TLSv1.3,Application Data
google.csv,54,TCP,56212  >  443 [ACK] Seq=16580 Ack=133366 Win=131072 Len=0
google.csv,1466,TLSv1.3,Application Data
google.csv,1466,TLSv1.3,Application Data
google.csv,118,TLSv1.3,Application Data
google.csv,1466,TLSv1.3,Application Data
google.csv,177,TLSv1.3,Application Data
google.csv,54,TCP,56212  >  443 [ACK] Seq=16580 Ack=136190 Win=131072 Len=0
google.csv,54,TCP,56212  >  443 [ACK] Seq=16580 Ack=139014 Win=131072 Len=0
google.csv,54,TCP,56212  >  443 [ACK] Seq=16580 Ack=141838 Win=131072 Len=0
google.csv,54,TCP,56212  >  443 [ACK] Seq=16580 Ack=144106 Win=131072 Len=0
google.csv,54,TCP,56212  >  443 [ACK] Seq=16580 Ack=146930 Win=131072 Len=0
google.csv,54,TCP,56212  >  443 [ACK] Seq=16580 Ack=148406 Win=131072 Len=0
google.csv,1466,TLSv1.3,Application Data
google.csv,1466,TLSv1.3,Application Data
google.csv,696,TLSv1.3,Application Data
google.csv,54,TCP,56212  >  443 [ACK] Seq=16580 Ack=149941 Win=131072 Len=0
google.csv,1466,TLSv1.3,Application Data
google.csv,1466,TLSv1.3,Application Data
google.csv,54,TCP,56212  >  443 [ACK] Seq=16580 Ack=151995 Win=131072 Len=0
google.csv,1466,TLSv1.3,Application Data
google.csv,1466,TLSv1.3,Application Data
google.csv,1466,TLSv1.3,Application Data
google.csv,1466,TLSv1.3,Application Data
google.csv,1466,TLSv1.3,Application Data
google.csv,1466,TLSv1.3,Application Data
google.csv,857,TLSv1.3,Application Data
google.csv,54,TCP,56212  >  443 [ACK] Seq=16580 Ack=154819 Win=131072 Len=0
google.csv,54,TCP,56212  >  443 [ACK] Seq=16580 Ack=157643 Win=131072 Len=0
google.csv,54,TCP,56212  >  443 [ACK] Seq=16580 Ack=160467 Win=131072 Len=0
google.csv,54,TCP,56212  >  443 [ACK] Seq=16580 Ack=163291 Win=131072 Len=0
google.csv,54,TCP,56212  >  443 [ACK] Seq=16580 Ack=164094 Win=130304 Len=0
google.csv,1466,TLSv1.3,Application Data
google.csv,1466,TLSv1.3,Application Data
google.csv,1466,TLSv1.3,Application Data
google.csv,1466,TLSv1.3,Application Data
google.csv,1466,TLSv1.3,Application Data
google.csv,1466,TLSv1.3,Application Data
google.csv,1466,TLSv1.3,Application Data
google.csv,1466,TLSv1.3,Application Data
google.csv,1466,TLSv1.3,Application Data
google.csv,1466,TLSv1.3,Application Data
google.csv,1466,TLSv1.3,Application Data
google.csv,1466,TLSv1.3,Application Data
google.csv,1466,TLSv1.3,Application Data
google.csv,1466,TLSv1.3,Application Data
google.csv,1466,TLSv1.3,Application Data
google.csv,1466,TLSv1.3,Application Data
google.csv,1466,TLSv1.3,Application Data
google.csv,1466,TLSv1.3,Application Data
google.csv,1466,TLSv1.3,Application Data
google.csv,1466,TLSv1.3,Application Data
google.csv,1466,TLSv1.3,Application Data
google.csv,1466,TLSv1.3,Application Data
google.csv,1466,TLSv1.3,"Application Data, Application Data"
google.csv,1466,TLSv1.3,Application Data
google.csv,1466,TLSv1.3,Application Data
google.csv,1466,TLSv1.3,Application Data
google.csv,1466,TLSv1.3,Application Data
google.csv,1466,TLSv1.3,Application Data
google.csv,1466,TLSv1.3,Application Data
google.csv,1466,TLSv1.3,Application Data
google.csv,1466,TLSv1.3,Application Data
google.csv,1466,TLSv1.3,Application Data
google.csv,1466,TLSv1.3,Application Data
google.csv,54,TCP,56212  >  443 [ACK] Seq=16580 Ack=166918 Win=131072 Len=0
google.csv,54,TCP,56212  >  443 [ACK] Seq=16580 Ack=169742 Win=131072 Len=0
google.csv,54,TCP,56212  >  443 [ACK] Seq=16580 Ack=172566 Win=131072 Len=0
google.csv,54,TCP,56212  >  443 [ACK] Seq=16580 Ack=175390 Win=131072 Len=0
google.csv,54,TCP,56212  >  443 [ACK] Seq=16580 Ack=178214 Win=131072 Len=0
google.csv,54,TCP,56212  >  443 [ACK] Seq=16580 Ack=181038 Win=131072 Len=0
google.csv,54,TCP,56212  >  443 [ACK] Seq=16580 Ack=183862 Win=131072 Len=0
google.csv,54,TCP,56212  >  443 [ACK] Seq=16580 Ack=186686 Win=131072 Len=0
google.csv,54,TCP,56212  >  443 [ACK] Seq=16580 Ack=189510 Win=131072 Len=0
google.csv,54,TCP,56212  >  443 [ACK] Seq=16580 Ack=192334 Win=131072 Len=0
google.csv,1466,TLSv1.3,Application Data
google.csv,1466,TLSv1.3,Application Data
google.csv,1466,TLSv1.3,Application Data
google.csv,1466,TLSv1.3,Application Data
google.csv,1466,TLSv1.3,Application Data
google.csv,1466,TLSv1.3,Application Data
google.csv,1466,TLSv1.3,Application Data
google.csv,1466,TLSv1.3,Application Data
google.csv,1466,TLSv1.3,Application Data
google.csv,1466,TLSv1.3,Application Data
google.csv,1466,TLSv1.3,Application Data
google.csv,1466,TLSv1.3,Application Data
google.csv,54,TCP,56212  >  443 [ACK] Seq=16580 Ack=195158 Win=131072 Len=0
google.csv,54,TCP,56212  >  443 [ACK] Seq=16580 Ack=197982 Win=131072 Len=0
google.csv,54,TCP,56212  >  443 [ACK] Seq=16580 Ack=200806 Win=131072 Len=0
google.csv,1466,TLSv1.3,Application Data
google.csv,1466,TLSv1.3,"Application Data, Application Data"
google.csv,1466,TLSv1.3,Application Data
google.csv,54,TCP,56212  >  443 [ACK] Seq=16580 Ack=203630 Win=131072 Len=0
google.csv,54,TCP,56212  >  443 [ACK] Seq=16580 Ack=206454 Win=131072 Len=0
google.csv,54,TCP,56212  >  443 [ACK] Seq=16580 Ack=209278 Win=131072 Len=0
google.csv,54,TCP,56212  >  443 [ACK] Seq=16580 Ack=212102 Win=131072 Len=0
google.csv,54,TCP,56212  >  443 [ACK] Seq=16580 Ack=214926 Win=131072 Len=0
google.csv,54,TCP,56212  >  443 [ACK] Seq=16580 Ack=217750 Win=131072 Len=0
google.csv,54,TCP,56212  >  443 [ACK] Seq=16580 Ack=220574 Win=131072 Len=0
google.csv,54,TCP,56212  >  443 [ACK] Seq=16580 Ack=223398 Win=131072 Len=0
google.csv,54,TCP,56212  >  443 [ACK] Seq=16580 Ack=226222 Win=131072 Len=0
google.csv,54,TCP,56212  >  443 [ACK] Seq=16580 Ack=229046 Win=131072 Len=0
google.csv,54,TCP,56212  >  443 [ACK] Seq=16580 Ack=231870 Win=131072 Len=0
google.csv,1111,TLSv1.3,"Application Data, Application Data"
google.csv,314,TLSv1.3,Application Data
google.csv,93,TLSv1.3,Application Data
google.csv,93,TLSv1.3,Application Data
google.csv,54,TCP,56212  >  443 [ACK] Seq=16580 Ack=233187 Win=129792 Len=0
google.csv,54,TCP,56212  >  443 [ACK] Seq=16580 Ack=233257 Win=129792 Len=0
google.csv,93,TLSv1.3,Application Data
google.csv,488,TLSv1.3,Application Data
google.csv,89,TLSv1.3,Application Data
google.csv,92,TCP,443  >  56212 [ACK] Seq=233257 Ack=16619 Win=124672 Len=0
google.csv,92,TCP,443  >  56212 [ACK] Seq=233257 Ack=17053 Win=127488 Len=0
google.csv,92,TCP,443  >  56212 [ACK] Seq=233257 Ack=17088 Win=127488 Len=0
google.csv,834,TLSv1.3,Application Data
google.csv,1466,TCP,56212  >  443 [ACK] Seq=17868 Ack=233257 Win=129792 Len=1412 [TCP segment of a reassembled PDU]
google.csv,598,TLSv1.3,Application Data
google.csv,92,TCP,443  >  56212 [ACK] Seq=233257 Ack=17868 Win=130560 Len=0
google.csv,92,TCP,443  >  56212 [ACK] Seq=233257 Ack=19280 Win=133376 Len=0
google.csv,92,TCP,443  >  56212 [ACK] Seq=233257 Ack=19824 Win=136192 Len=0
google.csv,731,TLSv1.3,Application Data
google.csv,467,TLSv1.3,Application Data
google.csv,92,TLSv1.3,Application Data
google.csv,93,TLSv1.3,Application Data
google.csv,93,TLSv1.3,Application Data
google.csv,54,TCP,56212  >  443 [ACK] Seq=19824 Ack=234347 Win=131072 Len=0
google.csv,54,TCP,56212  >  443 [ACK] Seq=19824 Ack=234410 Win=131072 Len=0
google.csv,93,TLSv1.3,Application Data
google.csv,92,TCP,443  >  56212 [ACK] Seq=234449 Ack=19863 Win=136192 Len=0
google.csv,1025,TLSv1.3,Application Data
google.csv,92,TCP,443  >  56212 [ACK] Seq=234449 Ack=20834 Win=139008 Len=0
google.csv,622,TLSv1.3,Application Data
google.csv,89,TLSv1.3,Application Data
google.csv,233,TLSv1.3,Application Data
google.csv,92,TCP,443  >  56212 [ACK] Seq=234449 Ack=21402 Win=141824 Len=0
google.csv,92,TCP,443  >  56212 [ACK] Seq=234449 Ack=21437 Win=141824 Len=0
google.csv,92,TCP,443  >  56212 [ACK] Seq=234449 Ack=21616 Win=144640 Len=0
google.csv,596,TLSv1.3,Application Data
google.csv,1466,TLSv1.3,Application Data
google.csv,1466,TLSv1.3,Application Data
google.csv,1466,TLSv1.3,Application Data
google.csv,1466,TLSv1.3,Application Data
google.csv,320,TLSv1.3,Application Data
google.csv,644,TLSv1.3,"Application Data, Application Data, Application Data"
google.csv,54,TCP,56212  >  443 [ACK] Seq=21616 Ack=236403 Win=131072 Len=0
google.csv,54,TCP,56212  >  443 [ACK] Seq=21616 Ack=239227 Win=131072 Len=0
google.csv,54,TCP,56212  >  443 [ACK] Seq=21616 Ack=240905 Win=131072 Len=0
google.csv,93,TLSv1.3,Application Data
google.csv,728,TLSv1.3,Application Data
google.csv,1111,TLSv1.3,Application Data
google.csv,92,TCP,443  >  56212 [ACK] Seq=243226 Ack=21655 Win=144640 Len=0
google.csv,92,TLSv1.3,Application Data
google.csv,93,TLSv1.3,Application Data
google.csv,93,TLSv1.3,Application Data
google.csv,54,TCP,56212  >  443 [ACK] Seq=21655 Ack=243226 Win=131072 Len=0
google.csv,54,TCP,56212  >  443 [ACK] Seq=21655 Ack=243289 Win=131072 Len=0
google.csv,93,TLSv1.3,Application Data
google.csv,586,TLSv1.3,Application Data
google.csv,130,TLSv1.3,Application Data
google.csv,1466,TLSv1.3,Application Data
google.csv,1466,TLSv1.3,Application Data
google.csv,1466,TLSv1.3,Application Data
google.csv,1466,TLSv1.3,Application Data
google.csv,1466,TLSv1.3,Application Data
google.csv,1466,TLSv1.3,Application Data
google.csv,1466,TLSv1.3,Application Data
google.csv,1466,TLSv1.3,Application Data
google.csv,1466,TLSv1.3,Application Data
google.csv,1466,TLSv1.3,Application Data
google.csv,1466,TLSv1.3,Application Data
google.csv,1466,TLSv1.3,Application Data
google.csv,1466,TLSv1.3,Application Data
google.csv,1466,TLSv1.3,Application Data
google.csv,1466,TLSv1.3,Application Data
google.csv,1466,TLSv1.3,Application Data
google.csv,1466,TLSv1.3,Application Data
google.csv,499,TLSv1.3,"Application Data, Application Data"
google.csv,54,TCP,56212  >  443 [ACK] Seq=21694 Ack=243936 Win=130560 Len=0
google.csv,54,TCP,56212  >  443 [ACK] Seq=21694 Ack=245348 Win=131072 Len=0
google.csv,54,TCP,56212  >  443 [ACK] Seq=21694 Ack=246760 Win=131072 Len=0
google.csv,54,TCP,56212  >  443 [ACK] Seq=21694 Ack=248172 Win=131072 Len=0
google.csv,54,TCP,56212  >  443 [ACK] Seq=21694 Ack=249584 Win=131072 Len=0
google.csv,54,TCP,56212  >  443 [ACK] Seq=21694 Ack=250996 Win=131072 Len=0
google.csv,54,TCP,56212  >  443 [ACK] Seq=21694 Ack=252408 Win=131072 Len=0
google.csv,54,TCP,56212  >  443 [ACK] Seq=21694 Ack=253820 Win=131072 Len=0
google.csv,54,TCP,56212  >  443 [ACK] Seq=21694 Ack=255232 Win=131072 Len=0
google.csv,54,TCP,56212  >  443 [ACK] Seq=21694 Ack=256644 Win=131072 Len=0
google.csv,54,TCP,56212  >  443 [ACK] Seq=21694 Ack=258056 Win=131072 Len=0
google.csv,92,TLSv1.3,Application Data
google.csv,54,TCP,56212  >  443 [ACK] Seq=21694 Ack=259468 Win=131072 Len=0
google.csv,93,TLSv1.3,Application Data
google.csv,54,TCP,56212  >  443 [ACK] Seq=21694 Ack=260880 Win=131072 Len=0
google.csv,54,TCP,56212  >  443 [ACK] Seq=21694 Ack=262292 Win=131072 Len=0
google.csv,54,TCP,56212  >  443 [ACK] Seq=21694 Ack=263704 Win=131072 Len=0
google.csv,54,TCP,56212  >  443 [ACK] Seq=21694 Ack=265116 Win=131072 Len=0
google.csv,54,TCP,56212  >  443 [ACK] Seq=21694 Ack=266528 Win=131072 Len=0
google.csv,54,TCP,56212  >  443 [ACK] Seq=21694 Ack=267940 Win=131072 Len=0
google.csv,54,TCP,56212  >  443 [ACK] Seq=21694 Ack=268385 Win=130816 Len=0
google.csv,93,TLSv1.3,Application Data
google.csv,54,TCP,56212  >  443 [ACK] Seq=21694 Ack=268448 Win=130560 Len=0
